"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.turb","median.turb","mean.wTemp","median.wTemp"
"COMO.20180605.SURBER.3","D13","COMO",2018-06-05 16:06:00,2,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,5,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,4,"BEZSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Palpomyiini","Bezzia/Palpomyia","Bezzia/Palpomyia sp.","speciesGroup","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,43.010752688172,"count per square meter","Bezzia",6,"prd",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.5","D13","COMO",2018-06-05 16:06:00,1,"POLSP17","Platyhelminthes","Rhabditophora","Trepaxonemata",NA,"Neoophora","Planariidae",NA,NA,"Polycelis","Polycelis sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,1,"cg","om",8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.1","D13","COMO",2018-06-05 16:06:00,2,"POLEPL","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum epleri","species","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,6,"sh",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,2,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,NA,NA,NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.1","D13","COMO",2018-06-05 16:06:00,2,"CHASP12","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Chaetocladius","Chaetocladius sp.","genus","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,6,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.3","D13","COMO",2018-06-05 16:06:00,2,"PISSP4","Mollusca",NA,"Bivalvia","Heterodonta","Veneroida","Pisidiidae",NA,NA,"Pisidium","Pisidium sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"cf",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.5","D13","COMO",2018-06-05 16:06:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,32.258064516129,"count per square meter","segmented_worms",10,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.5","D13","COMO",2018-06-05 16:06:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,32.258064516129,"count per square meter","segmented_worms",10,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.5","D13","COMO",2018-06-05 16:06:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,32.258064516129,"count per square meter","segmented_worms",10,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.3","D13","COMO",2018-06-05 16:06:00,2,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,4,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.4","D13","COMO",2018-06-05 16:06:00,3,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,5,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,2,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","Baetis",4,"cg","scr",8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,4,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,43.010752688172,"count per square meter","midges",6,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.3","D13","COMO",2018-06-05 16:06:00,2,"BEZSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Palpomyiini","Bezzia/Palpomyia","Bezzia/Palpomyia sp.","speciesGroup","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,8,"count per square meter","Bezzia",6,"prd",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.1","D13","COMO",2018-06-05 16:06:00,16,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,64,"count per square meter",NA,7,"cf",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.4","D13","COMO",2018-06-05 16:06:00,1,"NEMSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae",NA,NA,NA,"Nemouridae sp.","family","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,2,"sh",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.3","D13","COMO",2018-06-05 16:06:00,11,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,44,"count per square meter",NA,6,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.4","D13","COMO",2018-06-05 16:06:00,3,"NEOSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Uenoidae","Uenoinae",NA,"Neothremma","Neothremma sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,0,"scr",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,24,"BILALG","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Tanypodinae","Pentaneurini","Bilyjomyia","Bilyjomyia algens","species","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,258.064516129032,"count per square meter",NA,NA,NA,NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,112,"STESP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Stempellinella","Stempellinella sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,1204.30107526882,"count per square meter",NA,4,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,2,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.3","D13","COMO",2018-06-05 16:06:00,4,"PARSP25","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parakiefferiella","Parakiefferiella sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,43.010752688172,"count per square meter","midges",4,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.3","D13","COMO",2018-06-05 16:06:00,14,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,56,"count per square meter",NA,4,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.5","D13","COMO",2018-06-05 16:06:00,1,"EUKDEV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella devonica gr.","speciesGroup","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.5","D13","COMO",2018-06-05 16:06:00,3,"PERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlodidae",NA,NA,NA,"Perlodidae sp.","family","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,2,"prd",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.1","D13","COMO",2018-06-05 16:06:00,3,"CORSP1","Mollusca",NA,"Bivalvia","Heterodonta","Veneroida",NA,NA,NA,NA,"Corbiculoidea sp.","superfamily","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,12,"count per square meter",NA,6,"cf",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.4","D13","COMO",2018-06-05 16:06:00,3,"RHYBRU","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila brunnea/vemna gr.","speciesGroup","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,1,"prd",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,2,"RHYBRU","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila brunnea/vemna gr.","speciesGroup","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,1,"prd",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","segmented_worms",10,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","segmented_worms",10,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","segmented_worms",10,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.1","D13","COMO",2018-06-05 16:06:00,16,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,172.043010752688,"count per square meter",NA,4,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.3","D13","COMO",2018-06-05 16:06:00,7,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,28,"count per square meter","segmented_worms",8,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.3","D13","COMO",2018-06-05 16:06:00,7,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,28,"count per square meter","segmented_worms",10,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.3","D13","COMO",2018-06-05 16:06:00,7,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,28,"count per square meter","segmented_worms",10,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.1","D13","COMO",2018-06-05 16:06:00,147,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,1580.64516129032,"count per square meter",NA,5,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.3","D13","COMO",2018-06-05 16:06:00,1,"PERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlodidae",NA,NA,NA,"Perlodidae sp.","family","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,2,"prd",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.1","D13","COMO",2018-06-05 16:06:00,3,"BILALG","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Tanypodinae","Pentaneurini","Bilyjomyia","Bilyjomyia algens","species","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,NA,NA,NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.2","D13","COMO",2018-06-05 16:06:00,4,"CHLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae",NA,NA,NA,"Chloroperlidae sp.","family","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,0,"prd",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.2","D13","COMO",2018-06-05 16:06:00,2,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,4,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.5","D13","COMO",2018-06-05 16:06:00,3,"RHYSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,32.258064516129,"count per square meter","Rhyacophila",1,"prd","om",8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.5","D13","COMO",2018-06-05 16:06:00,3,"RHYSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,32.258064516129,"count per square meter","Rhyacophila",1,"prd","om",8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.5","D13","COMO",2018-06-05 16:06:00,3,"RHYSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,32.258064516129,"count per square meter","Rhyacophila",1,"prd","om",8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.1","D13","COMO",2018-06-05 16:06:00,1,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,4,"count per square meter","Simulium",5,"cf",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.1","D13","COMO",2018-06-05 16:06:00,1,"NEMSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae",NA,NA,NA,"Nemouridae sp.","family","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,2,"sh",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.5","D13","COMO",2018-06-05 16:06:00,1,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,NA,NA,NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.SURBER.4","D13","COMO",2018-06-05 16:06:00,1,"HETCOR","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Heterlimnius","Heterlimnius corpulentus","species","COMO.20180605",2018-06-05,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
"COMO.20180605.KICKNET.1","D13","COMO",2018-06-05 16:06:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","COMO.20180605",2018-06-05,2018,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",8,"cg",NA,8.59935828877005,8.54,72.0856417112299,72.05,6.03724598930481,6.04,7.65318181818182,7.31,7.61005333333333,7.851
