"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mon.precip"
"SYCA.20170703.SURBER.5","D14","SYCA",2017-07-03 17:30:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,21.505376344086,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,1,"STISP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Ceratopogonini","Stilobezzia","Stilobezzia sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20170703.SURBER.1","D14","SYCA",2017-07-03 17:30:00,1,"HYDSP21","Cnidaria","Medusozoa","Hydrozoa","Hydroidolina","Anthoathecatae","Hydridae",NA,NA,"Hydra","Hydra sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,5,"prd",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,1,"CHISP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Chironomus","Chironomus sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,10,"cg",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,1,"DERDIG","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero digitata","species","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,10,"cg",NA,NA
"SYCA.20170703.SURBER.3","D14","SYCA",2017-07-03 17:30:00,17,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,182.795698924731,"count per square meter",NA,5,"cg",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,1,"LEBSP1","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Lebertiidae",NA,NA,"Lebertia","Lebertia sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","Lebertia",8,"prd",NA,NA
"SYCA.20170703.SURBER.5","D14","SYCA",2017-07-03 17:30:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,5,"cg",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,1,"PHYSP7","Mollusca",NA,"Gastropoda",NA,"Basommatophora","Physidae",NA,NA,"Physa","Physa sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","Physa_vernalis",8,"scr",NA,NA
"SYCA.20170703.SURBER.5","D14","SYCA",2017-07-03 17:30:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,5,"cg",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,1,"CHISP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Chironomus","Chironomus sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,10,"cg",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,2,"DASSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea","Dasyhelea sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,21.505376344086,"count per square meter","Dasyhelea",6,"cg","scr",NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,1,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20170703.CORE.4","D14","SYCA",2017-07-03 17:30:00,1,"EPHSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ephydridae",NA,NA,NA,"Ephydridae sp.","family","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,166.666666666667,"count per square meter","unknown_ephydrid",6,"cg","sh",NA
"SYCA.20170703.CORE.4","D14","SYCA",2017-07-03 17:30:00,1,"EPHSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ephydridae",NA,NA,NA,"Ephydridae sp.","family","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,166.666666666667,"count per square meter","unknown_ephydrid",6,"cg","sh",NA
"SYCA.20170703.CORE.4","D14","SYCA",2017-07-03 17:30:00,1,"EPHSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ephydridae",NA,NA,NA,"Ephydridae sp.","family","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,166.666666666667,"count per square meter","unknown_ephydrid",6,"cg","sh",NA
"SYCA.20170703.SURBER.1","D14","SYCA",2017-07-03 17:30:00,3,"PHYSP7","Mollusca",NA,"Gastropoda",NA,"Basommatophora","Physidae",NA,NA,"Physa","Physa sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,32.258064516129,"count per square meter","Physa_vernalis",8,"scr",NA,NA
"SYCA.20170703.SURBER.5","D14","SYCA",2017-07-03 17:30:00,1,"STISP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Ceratopogonini","Stilobezzia","Stilobezzia sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20170703.SURBER.3","D14","SYCA",2017-07-03 17:30:00,5,"STISP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Ceratopogonini","Stilobezzia","Stilobezzia sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,53.7634408602151,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20170703.CORE.6","D14","SYCA",2017-07-03 17:30:00,1,"VELSP","Arthropoda","Hexapoda","Insecta","Pterygota","Hemiptera","Veliidae",NA,NA,NA,"Veliidae sp.","family","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","segmented_worms",8,"cg",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,2,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,21.505376344086,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20170703.CORE.4","D14","SYCA",2017-07-03 17:30:00,1,"CHISP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Chironomus","Chironomus sp.","genus","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,166.666666666667,"count per square meter",NA,10,"cg",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,5,"cg",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,1,"DICSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Dicrotendipes","Dicrotendipes sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,8,"cg",NA,NA
"SYCA.20170703.SURBER.5","D14","SYCA",2017-07-03 17:30:00,2,"STISP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Ceratopogonini","Stilobezzia","Stilobezzia sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,21.505376344086,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20170703.CORE.6","D14","SYCA",2017-07-03 17:30:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,166.666666666667,"count per square meter",NA,5,"cg",NA,NA
"SYCA.20170703.SURBER.3","D14","SYCA",2017-07-03 17:30:00,3,"CAESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Caenidae","Caeninae",NA,"Caenis","Caenis sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA,NA
"SYCA.20170703.CORE.2","D14","SYCA",2017-07-03 17:30:00,10,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,1666.66666666667,"count per square meter",NA,5,"cg",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","segmented_worms",8,"cg",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.SURBER.1","D14","SYCA",2017-07-03 17:30:00,1,"PROSP37","Nemertea",NA,"Enopla",NA,"Hoplonemertea","Tetrastemmatidae",NA,NA,"Prostoma","Prostoma sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","Prostoma",8,"prd",NA,NA
"SYCA.20170703.CORE.2","D14","SYCA",2017-07-03 17:30:00,5,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,833.333333333333,"count per square meter","segmented_worms",8,"cg",NA,NA
"SYCA.20170703.CORE.2","D14","SYCA",2017-07-03 17:30:00,5,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,833.333333333333,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.CORE.2","D14","SYCA",2017-07-03 17:30:00,5,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,833.333333333333,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.SURBER.3","D14","SYCA",2017-07-03 17:30:00,2,"PROSP37","Nemertea",NA,"Enopla",NA,"Hoplonemertea","Tetrastemmatidae",NA,NA,"Prostoma","Prostoma sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,21.505376344086,"count per square meter","Prostoma",8,"prd",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,1,"CHISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini",NA,"Chironomini sp.","tribe","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","midges",6,"cg",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,10,"PSESP18","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Pseudochironomini","Pseudochironomus","Pseudochironomus sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,107.52688172043,"count per square meter","midges",5,"cg",NA,NA
"SYCA.20170703.SURBER.3","D14","SYCA",2017-07-03 17:30:00,1,"DASSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea","Dasyhelea sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","Dasyhelea",6,"cg","scr",NA
"SYCA.20170703.SURBER.3","D14","SYCA",2017-07-03 17:30:00,2,"THIGRO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Thienemannimyia","Thienemannimyia gr.","speciesGroup","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,21.505376344086,"count per square meter",NA,6,"prd",NA,NA
"SYCA.20170703.SURBER.3","D14","SYCA",2017-07-03 17:30:00,1,"HYDSP18","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Dytiscidae","Hydroporinae",NA,NA,"Hydroporinae sp.","subfamily","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,5,"prd",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,6,"TRISP13","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptohyphidae",NA,NA,"Tricorythodes","Tricorythodes sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,64.5161290322581,"count per square meter",NA,4,"cg",NA,NA
"SYCA.20170703.SURBER.3","D14","SYCA",2017-07-03 17:30:00,1,"HYDSP37","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Hydroscaphidae",NA,NA,"Hydroscapha","Hydroscapha sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,NA,NA,NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,1,"PHYSP7","Mollusca",NA,"Gastropoda",NA,"Basommatophora","Physidae",NA,NA,"Physa","Physa sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","Physa_vernalis",8,"scr",NA,NA
"SYCA.20170703.CORE.4","D14","SYCA",2017-07-03 17:30:00,2,"STISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Stictochironomus","Stictochironomus sp.","genus","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,333.333333333333,"count per square meter","midges",9,"cg","sh",NA
"SYCA.20170703.SURBER.5","D14","SYCA",2017-07-03 17:30:00,13,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,139.784946236559,"count per square meter","segmented_worms",8,"cg",NA,NA
"SYCA.20170703.SURBER.5","D14","SYCA",2017-07-03 17:30:00,13,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,139.784946236559,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.SURBER.5","D14","SYCA",2017-07-03 17:30:00,13,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,139.784946236559,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.CORE.2","D14","SYCA",2017-07-03 17:30:00,1,"PRIAEQ","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina aequiseta","species","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,166.666666666667,"count per square meter",NA,8,"cg",NA,NA
"SYCA.20170703.SURBER.1","D14","SYCA",2017-07-03 17:30:00,34,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,365.591397849462,"count per square meter",NA,5,"cg",NA,NA
"SYCA.20170703.SURBER.1","D14","SYCA",2017-07-03 17:30:00,2,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,21.505376344086,"count per square meter",NA,5,"cg",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,1,"PHYSP7","Mollusca",NA,"Gastropoda",NA,"Basommatophora","Physidae",NA,NA,"Physa","Physa sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","Physa_vernalis",8,"scr",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,5,"CALSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Callibaetis","Callibaetis sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,53.7634408602151,"count per square meter",NA,7,"cg",NA,NA
"SYCA.20170703.CORE.4","D14","SYCA",2017-07-03 17:30:00,1,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,166.666666666667,"count per square meter",NA,NA,NA,NA,NA
"SYCA.20170703.CORE.2","D14","SYCA",2017-07-03 17:30:00,2,"CHISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini",NA,"Chironomini sp.","tribe","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,333.333333333333,"count per square meter","midges",6,"cg",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,1,"DICSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Dicrotendipes","Dicrotendipes sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,8,"cg",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,4,"APESP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Apedilum","Apedilum sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,43.010752688172,"count per square meter",NA,6,"cg",NA,NA
"SYCA.20170703.SURBER.7","D14","SYCA",2017-07-03 17:30:00,3,"CALSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Callibaetis","Callibaetis sp.","genus","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,32.258064516129,"count per square meter",NA,7,"cg",NA,NA
"SYCA.20170703.SURBER.5","D14","SYCA",2017-07-03 17:30:00,5,"DERDIG","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero digitata","species","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,53.7634408602151,"count per square meter",NA,10,"cg",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","segmented_worms",8,"cg",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.SURBER.8","D14","SYCA",2017-07-03 17:30:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"run","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.CORE.2","D14","SYCA",2017-07-03 17:30:00,5,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,833.333333333333,"count per square meter","segmented_worms",8,"cg",NA,NA
"SYCA.20170703.CORE.2","D14","SYCA",2017-07-03 17:30:00,5,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,833.333333333333,"count per square meter","segmented_worms",10,"cg",NA,NA
"SYCA.20170703.CORE.2","D14","SYCA",2017-07-03 17:30:00,5,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","SYCA.20170703",2017-07-03,2017,"pool","core",0.006,833.333333333333,"count per square meter","segmented_worms",10,"cg",NA,NA
