"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.parws","median.parws"
"CARI.20160711.KICKNET.3","D19","CARI",2016-07-11 21:15:00,2,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",8,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.SURBER.1","D19","CARI",2016-07-11 21:15:00,1,"TURSP","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,"Turbellaria sp.","class","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,1,"EUKGRA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella gracei gr.","speciesGroup","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160711.SURBER.1","D19","CARI",2016-07-11 21:15:00,7,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,75.2688172043011,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20160711.KICKNET.1","D19","CARI",2016-07-11 21:15:00,2,"CHESP17","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae","Hemerodromiinae","Hemerodromiini","Chelifera/Metachela","Chelifera/Metachela sp.","speciesGroup","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,8,"count per square meter",NA,6,"prd",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,1,"ZAPORE","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada oregonensis gr.","speciesGroup","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,2,"sh",NA,NA,NA
"CARI.20160711.KICKNET.3","D19","CARI",2016-07-11 21:15:00,1,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",8,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.SURBER.1","D19","CARI",2016-07-11 21:15:00,3,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,3,"DIASP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Diamesa","Diamesa sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,12,"count per square meter",NA,5,"cg",NA,NA,NA
"CARI.20160711.SURBER.3","D19","CARI",2016-07-11 21:15:00,1,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,5,"PARSP29","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parorthocladius","Parorthocladius sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,20,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,1,"EUKCOE","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella coerulescens gr.","speciesGroup","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160711.SURBER.1","D19","CARI",2016-07-11 21:15:00,1,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20160711.SURBER.1","D19","CARI",2016-07-11 21:15:00,1,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",4,"cg",NA,NA,NA
"CARI.20160711.KICKNET.5","D19","CARI",2016-07-11 21:15:00,1,"DASSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea","Dasyhelea sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","Dasyhelea",6,"cg","scr",NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,1,"DIASP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Diamesa","Diamesa sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,5,"cg",NA,NA,NA
"CARI.20160711.SURBER.1","D19","CARI",2016-07-11 21:15:00,14,"HEPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,NA,"Heptageniidae sp.","family","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,150.537634408602,"count per square meter",NA,3,"scr",NA,NA,NA
"CARI.20160711.KICKNET.3","D19","CARI",2016-07-11 21:15:00,1,"AMESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ameletidae",NA,NA,"Ameletus","Ameletus sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","Ameletus",0,"scr","cg",NA,NA
"CARI.20160711.KICKNET.3","D19","CARI",2016-07-11 21:15:00,1,"AMESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ameletidae",NA,NA,"Ameletus","Ameletus sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","Ameletus",0,"scr","cg",NA,NA
"CARI.20160711.KICKNET.3","D19","CARI",2016-07-11 21:15:00,1,"AMESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ameletidae",NA,NA,"Ameletus","Ameletus sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","Ameletus",0,"scr","cg",NA,NA
"CARI.20160711.KICKNET.3","D19","CARI",2016-07-11 21:15:00,5,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,20,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160711.SURBER.3","D19","CARI",2016-07-11 21:15:00,4,"DIASP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Diamesa","Diamesa sp.","genus","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,5,"cg",NA,NA,NA
"CARI.20160711.KICKNET.1","D19","CARI",2016-07-11 21:15:00,24,"DIASP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Diamesa","Diamesa sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,96,"count per square meter",NA,5,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,2,"ZAPORE","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada oregonensis gr.","speciesGroup","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,8,"count per square meter",NA,2,"sh",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,5,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,20,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20160711.KICKNET.5","D19","CARI",2016-07-11 21:15:00,2,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20160711.SURBER.2","D19","CARI",2016-07-11 21:15:00,2,"DRUDOD","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,"Drunella","Drunella doddsii","species","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,0,"cg","scr",NA,NA
"CARI.20160711.KICKNET.3","D19","CARI",2016-07-11 21:15:00,1,"TRISP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Podonominae","Boreochlini","Trichotanypus","Trichotanypus sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,NA,"cg","scr",NA,NA
"CARI.20160711.SURBER.3","D19","CARI",2016-07-11 21:15:00,2,"CHESP17","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae","Hemerodromiinae","Hemerodromiini","Chelifera/Metachela","Chelifera/Metachela sp.","speciesGroup","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"prd",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,1,"HYPSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola","Hypogastruridae",NA,NA,NA,"Hypogastruridae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,NA,NA,NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,7,"PSITRI","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Psilometriocnemus","Psilometriocnemus triannulatus","species","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,28,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160711.SURBER.1","D19","CARI",2016-07-11 21:15:00,2,"EUKGRA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella gracei gr.","speciesGroup","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160711.SURBER.3","D19","CARI",2016-07-11 21:15:00,3,"EUKGRA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella gracei gr.","speciesGroup","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",8,"cg",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",8,"cg",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.SURBER.2","D19","CARI",2016-07-11 21:15:00,1,"PSESP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Psectrocladius","Psectrocladius sp.","genus","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,8,"cg",NA,NA,NA
"CARI.20160711.SURBER.3","D19","CARI",2016-07-11 21:15:00,1,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160711.SURBER.3","D19","CARI",2016-07-11 21:15:00,1,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.SURBER.2","D19","CARI",2016-07-11 21:15:00,3,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20160711.KICKNET.1","D19","CARI",2016-07-11 21:15:00,9,"SYNJOH","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Crangonyctidae",NA,NA,"Synurella","Synurella johanseni","species","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,36,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160711.KICKNET.3","D19","CARI",2016-07-11 21:15:00,1,"TURSP","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,"Turbellaria sp.","class","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20160711.KICKNET.1","D19","CARI",2016-07-11 21:15:00,6,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,24,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20160711.SURBER.3","D19","CARI",2016-07-11 21:15:00,1,"CHASP12","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Chaetocladius","Chaetocladius sp.","genus","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20160711.SURBER.1","D19","CARI",2016-07-11 21:15:00,2,"STISP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Stilocladius","Stilocladius sp.","genus","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,3,"cg",NA,NA,NA
"CARI.20160711.KICKNET.3","D19","CARI",2016-07-11 21:15:00,1,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.KICKNET.4","D19","CARI",2016-07-11 21:15:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160711.SURBER.3","D19","CARI",2016-07-11 21:15:00,1,"CHLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae",NA,NA,NA,"Chloroperlidae sp.","family","CARI.20160711",2016-07-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,0,"prd",NA,NA,NA
"CARI.20160711.KICKNET.1","D19","CARI",2016-07-11 21:15:00,1,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,2,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,8,"count per square meter","Baetis",4,"cg","scr",NA,NA
"CARI.20160711.KICKNET.2","D19","CARI",2016-07-11 21:15:00,1,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,5,"cg",NA,NA,NA
"CARI.20160711.KICKNET.1","D19","CARI",2016-07-11 21:15:00,5,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,20,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20160711.KICKNET.3","D19","CARI",2016-07-11 21:15:00,2,"DIASP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Diamesa","Diamesa sp.","genus","CARI.20160711",2016-07-11,2016,"run","modifiedKicknet",0.25,8,"count per square meter",NA,5,"cg",NA,NA,NA
