"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mon.precip"
"BARC.20160711.SWEEP.9","D03","BARC",2016-07-11 16:40:00,1,"ARRSP2","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Arrenuridae",NA,NA,"Arrenurus","Arrenurus sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,5,"prd",NA,0
"BARC.20160711.SWEEP.5","D03","BARC",2016-07-11 16:40:00,3,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,9.83606557377049,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.1","D03","BARC",2016-07-11 16:40:00,1,"BRADAD","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Bratislavia","Bratislavia dadayi","species","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,8,"cg",NA,0
"BARC.20160711.SWEEP.7","D03","BARC",2016-07-11 16:40:00,2,"PARSP30","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Parachironomus","Parachironomus sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter","midges",10,"prd","cg",0
"BARC.20160711.SWEEP.7","D03","BARC",2016-07-11 16:40:00,2,"ABLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Ablabesmyia","Ablabesmyia sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter","midges",8,"prd","cg",0
"BARC.20160711.SWEEP.9","D03","BARC",2016-07-11 16:40:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,5,"cg",NA,0
"BARC.20160711.PONAR.3","D03","BARC",2016-07-11 16:40:00,7,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,304.347826086957,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.3","D03","BARC",2016-07-11 16:40:00,2,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter",NA,5,"cg",NA,0
"BARC.20160711.PONAR.1","D03","BARC",2016-07-11 16:40:00,1,"CHASP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chaoboridae","Chaoborinae",NA,"Chaoborus","Chaoborus sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,43.4782608695652,"count per square meter",NA,NA,NA,NA,0
"BARC.20160711.PONAR.3","D03","BARC",2016-07-11 16:40:00,2,"CLASP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Cladotanytarsus","Cladotanytarsus sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter",NA,5,"cf",NA,0
"BARC.20160711.SWEEP.3","D03","BARC",2016-07-11 16:40:00,1,"CAESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Caenidae","Caeninae",NA,"Caenis","Caenis sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"cg",NA,0
"BARC.20160711.SWEEP.1","D03","BARC",2016-07-11 16:40:00,3,"OXYSP","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Hydroptilini","Oxyethira","Oxyethira sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,9.83606557377049,"count per square meter",NA,3,"cg",NA,0
"BARC.20160711.SWEEP.9","D03","BARC",2016-07-11 16:40:00,1,"DASSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea","Dasyhelea sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter","Dasyhelea",6,"cg","scr",0
"BARC.20160711.PONAR.1","D03","BARC",2016-07-11 16:40:00,3,"CLASP5","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Cladopelma","Cladopelma sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter",NA,9,"cg",NA,0
"BARC.20160711.SWEEP.1","D03","BARC",2016-07-11 16:40:00,1,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.9","D03","BARC",2016-07-11 16:40:00,4,"HYDSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae",NA,NA,NA,"Hydroptilidae sp.","family","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,13.1147540983607,"count per square meter","unknown_hydroptilid",2,"scr",NA,0
"BARC.20160711.SWEEP.3","D03","BARC",2016-07-11 16:40:00,1,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,7,"sh",NA,0
"BARC.20160711.SWEEP.7","D03","BARC",2016-07-11 16:40:00,10,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,32.7868852459016,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.1","D03","BARC",2016-07-11 16:40:00,1,"ABLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Ablabesmyia","Ablabesmyia sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter","midges",8,"prd","cg",0
"BARC.20160711.SWEEP.1","D03","BARC",2016-07-11 16:40:00,6,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,19.672131147541,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.5","D03","BARC",2016-07-11 16:40:00,1,"LIBSP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Libellulidae",NA,NA,NA,"Libellulidae sp.","family","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,NA,"prd",NA,0
"BARC.20160711.SWEEP.1","D03","BARC",2016-07-11 16:40:00,160,"ORISP1","Arthropoda","Chelicerata","Arachnida","Acari","Sarcoptiformes",NA,NA,NA,NA,"Oribatida sp.","suborder","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,524.590163934426,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.PONAR.3","D03","BARC",2016-07-11 16:40:00,3,"HYDSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae",NA,NA,NA,"Hydroptilidae sp.","family","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter","unknown_hydroptilid",2,"scr",NA,0
"BARC.20160711.PONAR.1","D03","BARC",2016-07-11 16:40:00,2,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter","midges",9,"prd","cg",0
"BARC.20160711.SWEEP.9","D03","BARC",2016-07-11 16:40:00,1,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,7,"sh",NA,0
"BARC.20160711.PONAR.3","D03","BARC",2016-07-11 16:40:00,2,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter",NA,6,"cf",NA,0
"BARC.20160711.PONAR.2","D03","BARC",2016-07-11 16:40:00,2,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter",NA,6,"cf",NA,0
"BARC.20160711.PONAR.3","D03","BARC",2016-07-11 16:40:00,75,"ORISP1","Arthropoda","Chelicerata","Arachnida","Acari","Sarcoptiformes",NA,NA,NA,NA,"Oribatida sp.","suborder","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,3260.86956521739,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.7","D03","BARC",2016-07-11 16:40:00,1,"DERVAG","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero vaga","species","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,NA,NA,NA,0
"BARC.20160711.PONAR.3","D03","BARC",2016-07-11 16:40:00,13,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,565.217391304348,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.5","D03","BARC",2016-07-11 16:40:00,2,"OXYSP","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Hydroptilini","Oxyethira","Oxyethira sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter",NA,3,"cg",NA,0
"BARC.20160711.SWEEP.3","D03","BARC",2016-07-11 16:40:00,135,"ORISP1","Arthropoda","Chelicerata","Arachnida","Acari","Sarcoptiformes",NA,NA,NA,NA,"Oribatida sp.","suborder","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,442.622950819672,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.PONAR.2","D03","BARC",2016-07-11 16:40:00,2,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter","midges",9,"prd","cg",0
"BARC.20160711.SWEEP.1","D03","BARC",2016-07-11 16:40:00,2,"PSESP18","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Pseudochironomini","Pseudochironomus","Pseudochironomus sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter","midges",5,"cg",NA,0
"BARC.20160711.PONAR.3","D03","BARC",2016-07-11 16:40:00,2,"DERDIG","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero digitata","species","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter",NA,10,"cg",NA,0
"BARC.20160711.SWEEP.5","D03","BARC",2016-07-11 16:40:00,4,"DERDIG","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero digitata","species","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,13.1147540983607,"count per square meter",NA,10,"cg",NA,0
"BARC.20160711.SWEEP.9","D03","BARC",2016-07-11 16:40:00,4,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,13.1147540983607,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.9","D03","BARC",2016-07-11 16:40:00,1,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.5","D03","BARC",2016-07-11 16:40:00,2,"PRIPRO","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina proboscidea","species","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter",NA,8,"cg",NA,0
"BARC.20160711.SWEEP.3","D03","BARC",2016-07-11 16:40:00,1,"COESP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Coenagrionidae",NA,NA,NA,"Coenagrionidae sp.","family","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,8,"prd",NA,0
"BARC.20160711.SWEEP.7","D03","BARC",2016-07-11 16:40:00,3,"PARSP30","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Parachironomus","Parachironomus sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,9.83606557377049,"count per square meter","midges",10,"prd","cg",0
"BARC.20160711.SWEEP.5","D03","BARC",2016-07-11 16:40:00,2,"HYASP2","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Hyalellidae",NA,NA,"Hyalella","Hyalella sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter",NA,8,"cg",NA,0
"BARC.20160711.SWEEP.5","D03","BARC",2016-07-11 16:40:00,40,"ORISP1","Arthropoda","Chelicerata","Arachnida","Acari","Sarcoptiformes",NA,NA,NA,NA,"Oribatida sp.","suborder","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,131.147540983607,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.7","D03","BARC",2016-07-11 16:40:00,1,"POLTRI2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum tritum","species","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,7,"sh",NA,0
"BARC.20160711.SWEEP.1","D03","BARC",2016-07-11 16:40:00,1,"OXYSP","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Hydroptilini","Oxyethira","Oxyethira sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,3,"cg",NA,0
"BARC.20160711.PONAR.3","D03","BARC",2016-07-11 16:40:00,1,"PSESP18","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Pseudochironomini","Pseudochironomus","Pseudochironomus sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,43.4782608695652,"count per square meter","midges",5,"cg",NA,0
"BARC.20160711.SWEEP.7","D03","BARC",2016-07-11 16:40:00,2,"CAESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Caenidae","Caeninae",NA,"Caenis","Caenis sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter",NA,6,"cg",NA,0
"BARC.20160711.PONAR.2","D03","BARC",2016-07-11 16:40:00,2,"CHISP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Chironomus","Chironomus sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter",NA,10,"cg",NA,0
"BARC.20160711.SWEEP.3","D03","BARC",2016-07-11 16:40:00,2,"COESP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Coenagrionidae",NA,NA,NA,"Coenagrionidae sp.","family","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,6.55737704918033,"count per square meter",NA,8,"prd",NA,0
"BARC.20160711.PONAR.1","D03","BARC",2016-07-11 16:40:00,1,"CLASP5","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Cladopelma","Cladopelma sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,43.4782608695652,"count per square meter",NA,9,"cg",NA,0
"BARC.20160711.PONAR.2","D03","BARC",2016-07-11 16:40:00,2,"DERDIG","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero digitata","species","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter",NA,10,"cg",NA,0
"BARC.20160711.SWEEP.7","D03","BARC",2016-07-11 16:40:00,1,"DERDIG","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero digitata","species","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,10,"cg",NA,0
"BARC.20160711.SWEEP.5","D03","BARC",2016-07-11 16:40:00,1,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"cf",NA,0
"BARC.20160711.PONAR.3","D03","BARC",2016-07-11 16:40:00,3,"CERSP15","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Polycentropodidae","Polycentropodinae",NA,"Cernotina","Cernotina sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter",NA,NA,NA,NA,0
"BARC.20160711.SWEEP.9","D03","BARC",2016-07-11 16:40:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,5,"cg",NA,0
"BARC.20160711.PONAR.2","D03","BARC",2016-07-11 16:40:00,2,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter","midges",9,"prd","cg",0
"BARC.20160711.PONAR.3","D03","BARC",2016-07-11 16:40:00,2,"HYASP2","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Hyalellidae",NA,NA,"Hyalella","Hyalella sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter",NA,8,"cg",NA,0
"BARC.20160711.SWEEP.3","D03","BARC",2016-07-11 16:40:00,1,"CHISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini",NA,"Chironomini sp.","tribe","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter","midges",6,"cg",NA,0
"BARC.20160711.SWEEP.7","D03","BARC",2016-07-11 16:40:00,4,"ACASP1","Arthropoda","Chelicerata","Arachnida","Acari",NA,NA,NA,NA,NA,"Acari sp.","subclass","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,13.1147540983607,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.7","D03","BARC",2016-07-11 16:40:00,1,"ACASP1","Arthropoda","Chelicerata","Arachnida","Acari",NA,NA,NA,NA,NA,"Acari sp.","subclass","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"prd",NA,0
"BARC.20160711.SWEEP.9","D03","BARC",2016-07-11 16:40:00,7,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,22.9508196721311,"count per square meter",NA,5,"cg",NA,0
"BARC.20160711.SWEEP.7","D03","BARC",2016-07-11 16:40:00,1,"CAESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Caenidae","Caeninae",NA,"Caenis","Caenis sp.","genus","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,6,"cg",NA,0
"BARC.20160711.PONAR.2","D03","BARC",2016-07-11 16:40:00,2,"CHISP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Chironomus","Chironomus sp.","genus","BARC.20160711",2016-07-11,2016,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter",NA,10,"cg",NA,0
"BARC.20160711.SWEEP.1","D03","BARC",2016-07-11 16:40:00,1,"COESP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Coenagrionidae",NA,NA,NA,"Coenagrionidae sp.","family","BARC.20160711",2016-07-11,2016,"littoral","benthicSweep",0.305,3.27868852459016,"count per square meter",NA,8,"prd",NA,0
