"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.SpCond","median.SpCond","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.chl","median.chl","mean.turb","median.turb","mean.fDOM","median.fDOM","mean.wTemp","median.wTemp"
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,2,"RHESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,21.505376344086,"count per square meter","midges",6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.4","D04","CUPE",2015-05-08 12:30:00,4,"TRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera",NA,NA,NA,NA,"Trichoptera sp.","order","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,4,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RUNS.1","D04","CUPE",2015-05-08 12:30:00,10,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","CUPE.20150508",2015-05-08,2015,"run","surber",0.093,107.52688172043,"count per square meter",NA,5,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.2","D04","CUPE",2015-05-08 12:30:00,5,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,41,"PROSP2","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes",NA,NA,NA,NA,"Prostigmata sp.","suborder","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,440.860215053763,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.4","D04","CUPE",2015-05-08 12:30:00,2,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.4","D04","CUPE",2015-05-08 12:30:00,4,"LEUTUB","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Leucotrichiini","Leucotrichia","Leucotrichia tubifex","species","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,6,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.1","D04","CUPE",2015-05-08 12:30:00,21,"ORTGR","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladius/Cricotopus gr.","speciesGroup","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,225.806451612903,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,4,"LEUTUB","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Leucotrichiini","Leucotrichia","Leucotrichia tubifex","species","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,6,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,3,"ATOTRI","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydrobiosidae","Hydrobiosinae","Hydrobiosini","Atopsyche","Atopsyche trifida","species","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,NA,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,4,"MARSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Psychodidae","Psychodinae",NA,"Maruina","Maruina sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,2,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RUNS.3","D04","CUPE",2015-05-08 12:30:00,129,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20150508",2015-05-08,2015,"run","surber",0.093,1387.09677419355,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,17,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,182.795698924731,"count per square meter",NA,5,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.2","D04","CUPE",2015-05-08 12:30:00,1,"ELMSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae",NA,NA,NA,"Elmidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,41,"RHESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,440.860215053763,"count per square meter","midges",6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RUNS.1","D04","CUPE",2015-05-08 12:30:00,10,"GLOSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae",NA,NA,NA,"Glossosomatidae sp.","family","CUPE.20150508",2015-05-08,2015,"run","surber",0.093,107.52688172043,"count per square meter","unknown_glossosomatid",0,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,2,"RHESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,21.505376344086,"count per square meter","midges",6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.2","D04","CUPE",2015-05-08 12:30:00,3,"PETSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Lepidoptera","Crambidae","Nymphulinae","Argyractini","Petrophila","Petrophila sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,32.258064516129,"count per square meter","Petrophila",5,"scr","sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.1","D04","CUPE",2015-05-08 12:30:00,5,"ELMSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae",NA,NA,NA,"Elmidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,5,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.4","D04","CUPE",2015-05-08 12:30:00,2,"PHACLA","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Larainae",NA,"Phanocerus","Phanocerus clavicornis","species","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.4","D04","CUPE",2015-05-08 12:30:00,17,"GLOSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae",NA,NA,NA,"Glossosomatidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,182.795698924731,"count per square meter","unknown_glossosomatid",0,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,17,"PHACLA","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Larainae",NA,"Phanocerus","Phanocerus clavicornis","species","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,182.795698924731,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.1","D04","CUPE",2015-05-08 12:30:00,8,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,86.0215053763441,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.2","D04","CUPE",2015-05-08 12:30:00,1,"CHISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae",NA,NA,NA,"Chironomidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",6,"cg","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.4","D04","CUPE",2015-05-08 12:30:00,21,"ORTGR","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladius/Cricotopus gr.","speciesGroup","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,225.806451612903,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.1","D04","CUPE",2015-05-08 12:30:00,2,"NEOGRA","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Neoelmis","Neoelmis gracilis","species","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.1","D04","CUPE",2015-05-08 12:30:00,15,"ORTGR","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladius/Cricotopus gr.","speciesGroup","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,161.290322580645,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,17,"SIMSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae",NA,NA,NA,"Simuliidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,182.795698924731,"count per square meter",NA,5,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.4","D04","CUPE",2015-05-08 12:30:00,8,"PETSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Lepidoptera","Crambidae","Nymphulinae","Argyractini","Petrophila","Petrophila sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,86.0215053763441,"count per square meter","Petrophila",5,"scr","sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RUNS.3","D04","CUPE",2015-05-08 12:30:00,16,"RHESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus sp.","genus","CUPE.20150508",2015-05-08,2015,"run","surber",0.093,172.043010752688,"count per square meter","midges",6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RUNS.2","D04","CUPE",2015-05-08 12:30:00,32,"RHESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus sp.","genus","CUPE.20150508",2015-05-08,2015,"run","surber",0.093,344.086021505376,"count per square meter","midges",6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,1,"ELMSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae",NA,NA,NA,"Elmidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.4","D04","CUPE",2015-05-08 12:30:00,21,"GLOSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae",NA,NA,NA,"Glossosomatidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,225.806451612903,"count per square meter","unknown_glossosomatid",0,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,21,"GLOSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae",NA,NA,NA,"Glossosomatidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,225.806451612903,"count per square meter","unknown_glossosomatid",0,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RUNS.2","D04","CUPE",2015-05-08 12:30:00,327,"GLOSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae",NA,NA,NA,"Glossosomatidae sp.","family","CUPE.20150508",2015-05-08,2015,"run","surber",0.093,3516.12903225806,"count per square meter","unknown_glossosomatid",0,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,21,"HEMSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae","Hemerodromiinae","Hemerodromiini","Hemerodromia","Hemerodromia sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,225.806451612903,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,1,"SIMSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae",NA,NA,NA,"Simuliidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,3,"PROSP2","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes",NA,NA,NA,NA,"Prostigmata sp.","suborder","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,17,"LEUTUB","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Leucotrichiini","Leucotrichia","Leucotrichia tubifex","species","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,182.795698924731,"count per square meter",NA,6,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.4","D04","CUPE",2015-05-08 12:30:00,4,"HELSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Helicopsychidae",NA,NA,"Helicopsyche","Helicopsyche sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,3,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,2,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,21.505376344086,"count per square meter","midges",5,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RUNS.3","D04","CUPE",2015-05-08 12:30:00,16,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20150508",2015-05-08,2015,"run","surber",0.093,172.043010752688,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.1","D04","CUPE",2015-05-08 12:30:00,1,"ORTSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladiinae sp.","subfamily","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.2","D04","CUPE",2015-05-08 12:30:00,3,"ELMSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae",NA,NA,NA,"Elmidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,5,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,82,"ORTGR","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladius/Cricotopus gr.","speciesGroup","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,881.720430107527,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RUNS.1","D04","CUPE",2015-05-08 12:30:00,NA,"GLOSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae",NA,NA,NA,"Glossosomatidae sp.","family","CUPE.20150508",2015-05-08,2015,"run","surber",0.093,NA,"count per square meter","unknown_glossosomatid",0,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,43,"ELMSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae",NA,NA,NA,"Elmidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,462.365591397849,"count per square meter",NA,5,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.1","D04","CUPE",2015-05-08 12:30:00,2,"HELSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Helicopsychidae",NA,NA,"Helicopsyche","Helicopsyche sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,3,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RUNS.3","D04","CUPE",2015-05-08 12:30:00,16,"RHESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus sp.","genus","CUPE.20150508",2015-05-08,2015,"run","surber",0.093,172.043010752688,"count per square meter","midges",6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.2","D04","CUPE",2015-05-08 12:30:00,26,"ELMSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae",NA,NA,NA,"Elmidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,279.569892473118,"count per square meter",NA,5,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.1","D04","CUPE",2015-05-08 12:30:00,1,"PETSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Lepidoptera","Crambidae","Nymphulinae","Argyractini","Petrophila","Petrophila sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,10.752688172043,"count per square meter","Petrophila",5,"scr","sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RUNS.2","D04","CUPE",2015-05-08 12:30:00,16,"ORTGR","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladius/Cricotopus gr.","speciesGroup","CUPE.20150508",2015-05-08,2015,"run","surber",0.093,172.043010752688,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.4","D04","CUPE",2015-05-08 12:30:00,17,"CHISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae",NA,NA,NA,"Chironomidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,182.795698924731,"count per square meter","midges",6,"cg","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,10,"LIBSP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Libellulidae",NA,NA,NA,"Libellulidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,NA,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.2","D04","CUPE",2015-05-08 12:30:00,1,"HELSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Helicopsychidae",NA,NA,"Helicopsyche","Helicopsyche sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,3,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.1","D04","CUPE",2015-05-08 12:30:00,8,"HELSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Helicopsychidae",NA,NA,"Helicopsyche","Helicopsyche sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,86.0215053763441,"count per square meter",NA,3,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,2,"ORTGR","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladius/Cricotopus gr.","speciesGroup","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,39,"GLOSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae",NA,NA,NA,"Glossosomatidae sp.","family","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,419.354838709677,"count per square meter","unknown_glossosomatid",0,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.3","D04","CUPE",2015-05-08 12:30:00,1,"ATOTRI","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydrobiosidae","Hydrobiosinae","Hydrobiosini","Atopsyche","Atopsyche trifida","species","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,NA,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.5","D04","CUPE",2015-05-08 12:30:00,9,"HELSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Helicopsychidae",NA,NA,"Helicopsyche","Helicopsyche sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,3,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20150508.RIFFLES.2","D04","CUPE",2015-05-08 12:30:00,9,"RHESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus sp.","genus","CUPE.20150508",2015-05-08,2015,"riffle","surber",0.093,96.7741935483871,"count per square meter","midges",6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
