"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","eventID","date","year","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","alg_dens","alg_dens_unit","mean.parws","median.parws"
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.5",59,"biovolume density",3493210,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1451874480.4655,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.5",59,"valves",2,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"cell density",4244,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1763923.52452203,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"biovolume density",1523763,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",633317955.112219,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"cell density",37425,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",6302627.14718761,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.2",61,"valves",8,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",3325.02078137988,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"valves",2,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.1",56,"valves",3,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",505.22061300101,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.1",56,"cell density",205234,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",34562815.7628831,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"biovolume density",95740231,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",39792282211.1388,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.2",61,"cells",14,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",5818.7863674148,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"cell density",4244,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1763923.52452203,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"biovolume density",9122859,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",3791711970.07481,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.S2",2016-10-05 10:45:00,"HOPB.20161005.SESTON.1",1020,"cell density",2,"HOPB.20161005",2016-10-05,2016,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.2",61,"valves",3,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1246.88279301746,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"cell density",130986,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",22058942.4048501,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.1",56,"biovolume density",62683471,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",10556327214.5504,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.2",61,"valves",4,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1662.51039068994,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.5",59,"valves",8,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",3325.02078137988,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"cell density",523943,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",88235601.2125295,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"valves",7,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",1178.84809700236,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"natural units",1,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"cell density",18712,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",3151229.3701583,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.2",61,"biovolume density",487689,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",202697007.481297,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"valves",1,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",168.406871000337,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"valves",1,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.1",59,"cells",47,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",19534.4970906068,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"biovolume density",1807607,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",304413438.868306,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.1",56,"biovolume density",6986038,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",1176496800.26945,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.3",66,"valves",17,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",2862.91680700573,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.1",59,"cell density",8381196,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",3483456359.10224,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.S2",2016-10-05 10:45:00,"HOPB.20161005.SESTON.1",1020,"biovolume density",2524,"HOPB.20161005",2016-10-05,2016,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.1",59,"cell density",2098367,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",872139235.24522,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.5",59,"biovolume density",781676,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",324886118.038238,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.5",59,"cells",129,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",53615.9600997506,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.2",61,"cell density",1481,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",615544.472152951,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.S2",2016-10-05 10:45:00,"HOPB.20161005.SESTON.1",1020,"biovolume density",133,"HOPB.20161005",2016-10-05,2016,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.5",59,"cell density",8792,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",3654197.83873649,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"cell density",72145,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",29985453.0340815,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"biovolume density",706726,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",293734829.592685,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.S2",2016-10-05 10:45:00,"HOPB.20161005.SESTON.1",1020,"cell density",3,"HOPB.20161005",2016-10-05,2016,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.3",66,"cell density",164192,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",27651060.9632873,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.3",66,"valves",8,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",1347.25496800269,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"biovolume density",149477023,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",25172957729.8754,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.1",59,"biovolume density",11225309,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",4665548212.80133,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"biovolume density",4753089,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1975514962.59352,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"cell density",8488,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",3527847.04904406,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.3",66,"cell density",24669903,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",4154581172.11182,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"valves",3,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1246.88279301746,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"valves",1,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",168.406871000337,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.1",56,"cell density",29319,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",4937521.05085888,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.S2",2016-10-05 10:45:00,"HOPB.20161005.SESTON.1",1020,"biovolume density",645,"HOPB.20161005",2016-10-05,2016,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.1",59,"natural units",33,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",13715.710723192,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"valves",1,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"valves",1,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"valves",1,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",168.406871000337,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"biovolume density",225954891,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",38052356180.5322,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.5",59,"cell density",1718447,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",714233998.33749,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.S2",2016-10-05 10:45:00,"HOPB.20161005.SESTON.1",1020,"cell density",12,"HOPB.20161005",2016-10-05,2016,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.3",66,"biovolume density",3649408,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",614585382.283597,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"cell density",18712,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",3151229.3701583,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"cell density",16072,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",6679966.74979219,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"cell density",25715,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",10687863.674148,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"cell density",3214,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1335827.09891937,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.5",59,"valves",2,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.5",59,"valves",2,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.1",59,"valves",1,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"valves",8,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",1347.25496800269,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"cell density",48155,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",20014546.9659185,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"valves",2,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",336.813742000674,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.3",66,"biovolume density",4195357,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",706526945.09936,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.3",66,"cells",308,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",51869.3162681037,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.S2",2016-10-05 10:45:00,"HOPB.20161005.SESTON.1",1020,"valves",5,"HOPB.20161005",2016-10-05,2016,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"valves",14,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",5818.7863674148,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.2",61,"biovolume density",3547245,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1474332917.70574,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"cell density",37425,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",6302627.14718761,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.S2",2016-10-05 10:45:00,"HOPB.20161005.SESTON.1",1020,"cell density",2,"HOPB.20161005",2016-10-05,2016,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.1",56,"cell density",58638,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",9875042.10171775,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"biovolume density",6548683,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",2721813383.20864,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"valves",3,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1246.88279301746,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"biovolume density",166298065,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",28005736780.0606,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"cell density",4244,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1763923.52452203,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"biovolume density",14130419,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",5872992103.07564,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.5",59,"valves",13,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",5403.15876974231,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"valves",3,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",1246.88279301746,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPIPSAMMON.2",65,"biovolume density",5754048,"HOPB.20161005",2016-10-05,2016,"pool","epipsammon",NA,0.005938,"sand",969021219.265746,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.3",69,"valves",2,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"biovolume density",20559213,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",8544976309.22693,"count or biovolume per square meter",NA,NA
"D01","HOPB","HOPB.AOS.reach",2016-10-05 10:45:00,"HOPB.20161005.EPILITHON.4",62,"cell density",6429,"HOPB.20161005",2016-10-05,2016,"riffle","epilithon",NA,0.002406,"cobble",2672069.82543641,"count or biovolume per square meter",NA,NA
