"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mon.ADD","mon.precip","mean.SpCond","median.SpCond","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.chl","median.chl","mean.turb","median.turb","mean.fDOM","median.fDOM","mean.wTemp","median.wTemp"
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,13,"OULSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Oulimnius","Oulimnius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,139.784946236559,"count per square meter","Oulimnius",4,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,13,"OULSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Oulimnius","Oulimnius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,139.784946236559,"count per square meter","Oulimnius",4,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,1,"ECTSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Psephenidae","Eubriinae",NA,"Ectopria","Ectopria sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,6,"LEBSP1","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Lebertiidae",NA,NA,"Lebertia","Lebertia sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,64.5161290322581,"count per square meter","Lebertia",8,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,1,"HYDBET","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Hydropsyche","Hydropsyche betteni","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Hydropsyche",7,"cf","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,1,"OULSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Oulimnius","Oulimnius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Oulimnius",4,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,1,"OULSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Oulimnius","Oulimnius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Oulimnius",4,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.2","D01","HOPB",2016-10-11 14:38:00,1,"PERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlodidae",NA,NA,NA,"Perlodidae sp.","family","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter",NA,2,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,1,"OULSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Oulimnius","Oulimnius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Oulimnius",4,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,1,"OULSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Oulimnius","Oulimnius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Oulimnius",4,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.2","D01","HOPB",2016-10-11 14:38:00,1,"MICRYD","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Microtendipes","Microtendipes rydalensis gr.","speciesGroup","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter",NA,4,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,2,"CHLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae",NA,NA,NA,"Chloroperlidae sp.","family","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,333.333333333333,"count per square meter",NA,0,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,2,"HYDBET","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Hydropsyche","Hydropsyche betteni","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,21.505376344086,"count per square meter","Hydropsyche",7,"cf","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,4,"EPHSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,"Ephemerella","Ephemerella sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter","Ephemerella",1,"cg","scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.3","D01","HOPB",2016-10-11 14:38:00,1,"POLSCA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum scalaenum gr.","speciesGroup","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.3","D01","HOPB",2016-10-11 14:38:00,2,"BEZSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Palpomyiini","Bezzia/Palpomyia","Bezzia/Palpomyia sp.","speciesGroup","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,333.333333333333,"count per square meter","Bezzia",6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.3","D01","HOPB",2016-10-11 14:38:00,1,"PARSP33","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Paratendipes","Paratendipes sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter","midges",6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,3,"BEZSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Palpomyiini","Bezzia/Palpomyia","Bezzia/Palpomyia sp.","speciesGroup","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter","Bezzia",6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,3,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.2","D01","HOPB",2016-10-11 14:38:00,7,"BEZSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Palpomyiini","Bezzia/Palpomyia","Bezzia/Palpomyia sp.","speciesGroup","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,1166.66666666667,"count per square meter","Bezzia",6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.2","D01","HOPB",2016-10-11 14:38:00,1,"STESP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Stempellinella","Stempellinella sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,1,"LEUSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae","Leuctrinae",NA,"Leuctra","Leuctra sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Leuctra",0,"sh","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,1,"DOLSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Philopotamidae","Philopotaminae",NA,"Dolophilodes","Dolophilodes sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Dolophilodes",0,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.2","D01","HOPB",2016-10-11 14:38:00,1,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,1,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,3,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,3,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,13,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,139.784946236559,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,1,"HEXSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Hexatomini","Hexatoma","Hexatoma sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter",NA,2,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,1,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",5,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,1,"SPESP5","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Sperchontidae",NA,NA,"Sperchonopsis","Sperchonopsis sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Sperchonopsis",8,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,1,"THIGRO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Thienemannimyia","Thienemannimyia gr.","speciesGroup","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.3","D01","HOPB",2016-10-11 14:38:00,2,"PSEHER","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Psephenidae","Psepheninae",NA,"Psephenus","Psephenus herricki","species","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,333.333333333333,"count per square meter",NA,4,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.2","D01","HOPB",2016-10-11 14:38:00,1,"PARSP25","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parakiefferiella","Parakiefferiella sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter","midges",4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.3","D01","HOPB",2016-10-11 14:38:00,1,"BEZSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Palpomyiini","Bezzia/Palpomyia","Bezzia/Palpomyia sp.","speciesGroup","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter","Bezzia",6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,7,"TAESP3","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Taeniopterygidae","Taeniopteryginae",NA,"Taeniopteryx","Taeniopteryx sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,75.2688172043011,"count per square meter","Taeniopteryx",2,"sh","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.3","D01","HOPB",2016-10-11 14:38:00,1,"RHEPEL","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus pellucidus gr.","speciesGroup","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,2,"THIGRO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Thienemannimyia","Thienemannimyia gr.","speciesGroup","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,1,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter","midges",4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,37,"LOPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Lopescladius","Lopescladius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,397.849462365591,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,10,"DICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Pediciini","Dicranota","Dicranota sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,3,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,1,"CERSPA1","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Ceratopsyche","Ceratopsyche sparna","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Hydropsyche",6,"cf","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,1,"POLSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Polycentropodidae",NA,NA,NA,"Polycentropodidae sp.","family","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","unknown_polycentropodid",6,"prd","cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,18,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,193.548387096774,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,4,"LEPSP20","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Lepidostomatidae","Lepidostomatinae",NA,"Lepidostoma","Lepidostoma sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,1,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,1,"LEUSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae","Leuctrinae",NA,"Leuctra","Leuctra sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Leuctra",0,"sh","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,22,"HEPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,NA,"Heptageniidae sp.","family","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,236.559139784946,"count per square meter",NA,3,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.2","D01","HOPB",2016-10-11 14:38:00,2,"PISSP4","Mollusca",NA,"Bivalvia","Heterodonta","Veneroida","Pisidiidae",NA,NA,"Pisidium","Pisidium sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,333.333333333333,"count per square meter",NA,6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,6,"HELSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Heleniella","Heleniella sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,1000,"count per square meter","midges",5,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,4,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,3,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,3,"THIGRO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Thienemannimyia","Thienemannimyia gr.","speciesGroup","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,4,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,3,"ACESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Acerpenna","Acerpenna sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,1,"LOPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Lopescladius","Lopescladius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.3","D01","HOPB",2016-10-11 14:38:00,5,"EPHSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,"Ephemerella","Ephemerella sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,53.7634408602151,"count per square meter","Ephemerella",1,"cg","scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,2,"ACESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Acerpenna","Acerpenna sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,333.333333333333,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,1,"MACSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Maccaffertium","Maccaffertium sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Maccaffertium",2,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,1,"CHLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae",NA,NA,NA,"Chloroperlidae sp.","family","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter",NA,0,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,1,"STISP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Ceratopogonini","Stilobezzia","Stilobezzia sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,3,"EMPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae",NA,NA,NA,"Empididae sp.","family","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
