"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","eventID","date","year","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","alg_dens","alg_dens_unit","mean.parws","median.parws"
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.7",60,"cell density",1113.4,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",462759.767248545,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.2",60,"biovolume density",835617.5,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",347305694.098088,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"biovolume density",3841.2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",1596508.72817955,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"number of valves",3,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",1246.88279301746,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"number of valves",7,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",2909.3931837074,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"biovolume density",106849.8,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",44409725.6857855,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.4",60,"number of valves",18,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",7481.29675810474,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.2",60,"cell density",52631.6,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",21875145.4696592,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.4",60,"cell density",8097.2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",3365419.78387365,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.4",60,"cell density",4048.6,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",1682709.89193682,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.4",60,"biovolume density",20320085.7,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",8445588403.99002,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"biovolume density",256.8,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",106733.167082294,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.2",60,"number of natural units",1,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.5",60,"biovolume density",253264521.8,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",105263724771.405,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.5",60,"number of valves",27,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",11221.9451371571,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.6",60,"biovolume density",52891.8,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",21983291.7705736,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"biovolume density",12899.2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",5361263.50789692,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"biovolume density",7126,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",2961762.26101413,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.6",60,"number of valves",2,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"cell density",94.3,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",39193.6824605154,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.6",60,"number of valves",10,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",4156.27597672485,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.6",60,"number of valves",2,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.7",60,"cell density",67.5,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",28054.8628428928,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.5",60,"biovolume density",4592614.3,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",1908817248.5453,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.6",60,"biovolume density",16783.8,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",6975810.47381546,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.7",60,"biovolume density",25914.6,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",10770822.9426434,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.2",60,"cell density",283400.8,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",117789193.682461,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.6",60,"number of valves",1,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"biovolume density",9348.3,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",3885411.4713217,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"biovolume density",29950.4,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",12448212.80133,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.4",60,"cell density",4048.6,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",1682709.89193682,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.4",60,"biovolume density",1384907.5,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",575605777.223608,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.4",60,"cell density",12145.7,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",5048088.11305071,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.5",60,"cell density",4048.6,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",1682709.89193682,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.5",60,"biovolume density",1608560.7,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",668562219.451372,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.2",60,"biovolume density",17924981.4,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",7450116957.60598,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.7",60,"cell density",33.7,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",14006.6500415628,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.5",60,"number of valves",4,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",1662.51039068994,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"cell density",27.4,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",11388.1961762261,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.5",60,"cell density",8097.2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",3365419.78387365,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"number of valves",2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"number of valves",3,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",1246.88279301746,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"number of valves",3,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",1246.88279301746,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.6",60,"number of valves",2,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"number of valves",2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"biovolume density",4555.5,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",1893391.52119701,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.2",60,"number of valves",2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"number of valves",30,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",12468.8279301746,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.2",60,"number of valves",2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.2",60,"cell density",137651.8,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",57211886.9492934,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.2",60,"number of valves",26,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",10806.3175394846,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.4",60,"biovolume density",19416648,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",8070094763.09227,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.7",60,"cell density",337.4,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",140232.751454697,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.2",60,"number of valves",7,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",2909.3931837074,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.4",60,"number of valves",14,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",5818.7863674148,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"biovolume density",1411.5,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",586658.354114713,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"biovolume density",15283.2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",6352119.70074813,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.5",60,"number of valves",2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.7",60,"biovolume density",581361.7,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",241629966.749792,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.7",60,"biovolume density",48328.8,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",20086783.042394,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.6",60,"number of valves",2,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"biovolume density",5727.6,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",2380548.62842893,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"cell density",107.8,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",44804.6550290939,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"biovolume density",554.4,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",230423.940149626,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.6",60,"cell density",27,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",11221.9451371571,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.7",60,"biovolume density",11409.2,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",4741978.38736492,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.7",60,"biovolume density",47388.6,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",19696009.9750623,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.6",60,"cell density",27,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",11221.9451371571,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"biovolume density",16303,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",6775976.72485453,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.5",60,"biovolume density",5271255.1,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",2190879093.93184,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.5",60,"cell density",12145.7,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",5048088.11305071,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"cell density",27.4,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",11388.1961762261,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"cell density",835.3,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",347173.732335827,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.7",60,"biovolume density",701526.8,"CARI.20160712",2016-07-12,2016,"riffle","epilithon",NA,0.002406,"cobble",291573898.586866,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.4",60,"number of valves",1,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.4",60,"number of valves",14,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",5818.7863674148,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"biovolume density",20134.2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",8368329.17705736,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"number of valves",9,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",3740.64837905237,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.1",60,"biovolume density",23328.9,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",9696134.66334165,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.3",60,"biovolume density",570.2,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",236990.856192851,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.2",60,"biovolume density",36898785.4,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",15336153532.8346,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2016-07-12 20:37:00,"CARI.20160712.EPILITHON.5",60,"biovolume density",2221255.1,"CARI.20160712",2016-07-12,2016,"run","epilithon",NA,0.002406,"cobble",923214921.030756,"count or biovolume per square meter",NA,NA
