date,BvA,year,season,sampleTime,location,habitat,sampleID,labelColor,microhabitat,quadrat,vial,acceptedTaxonID,taxonRank,scientificName,phylum,subphylum,class,order,family,subfamily,tribe,genus,species,organism_aggr,notes,number,tolerance,FFG,FFG2,Habit,Habit2
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DFR,1,10,OPTSP,genus,Optioservus sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Optioservus,NA,Optioservus,NA,1,4,scr,cg,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DM,1,2,OPTSP,genus,Optioservus sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Optioservus,NA,Optioservus,adult,1,4,scr,cg,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,4,OPTSP,genus,Optioservus sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Optioservus,trivittatus,Optioservus,adults,2,4,scr,cg,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSP,1,8,OPTSP,genus,Optioservus sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Optioservus,trivittatus,Optioservus,adult,2,4,scr,cg,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,7,ORTSP3,genus,Orthocladius sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius,NA,midges,NA,1,6,cg,NA,spr,bur
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSP,1,52,ORTSP3,genus,Orthocladius sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius,NA,midges,NA,1,6,cg,NA,spr,bur
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,11B,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,NA,3,4,prd,NA,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,11B,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,NA,3,4,prd,NA,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,11B,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,NA,3,4,prd,NA,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,11B,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,NA,3,4,prd,NA,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSR,1,9B,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,NA,1,4,prd,NA,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSR,1,9B,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,NA,1,4,prd,NA,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSR,1,9B,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,NA,1,4,prd,NA,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSR,1,9B,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,NA,1,4,prd,NA,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DFR,1,9C,PLASP17,genus,Plauditus sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,Plauditus,NA,8,4,cg,NA,sw,clg
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DM,1,6A,PLASP17,genus,Plauditus sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,Plauditus,NA,4,4,cg,NA,sw,clg
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,11 B,PLASP17,genus,Plauditus sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,Plauditus,NA,2,4,cg,NA,sw,clg
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,10,PLASP17,genus,Plauditus sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,Plauditus,NA,5,4,cg,NA,sw,clg
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSP,1,4B,PLASP17,genus,Plauditus sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,Plauditus,NA,1,4,cg,NA,sw,clg
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSR,1,2E,PLASP17,genus,Plauditus sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,Plauditus,NA,2,4,cg,NA,sw,clg
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,3,POLSP5,family,Polycentropodidae sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,NA,NA,unknown_polycentropodid,NA,unknown_polycentropodid,NA,2,6,prd,cf,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSR,1,2,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,3,4,sh,scr,spr,clg
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSP,1,2B,RHISP4,genus,Rhithrogena sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,NA,Rhithrogena,NA,1,0,scr,cg,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DM,1,2,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,NA,3,1,prd,om,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,1,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,NA,4,1,prd,om,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSP,1,1,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,NA,2,1,prd,om,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DFR,1,11,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,pupa,1,1,prd,om,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,13,SPESP4,genus,Sperchon sp.,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchon,NA,Sperchon,NA,1,8,prd,NA,sw,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSP,1,6,SPESP4,genus,Sperchon sp.,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchon,NA,Sperchon,NA,1,8,prd,NA,sw,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSR,1,8,SPESP4,genus,Sperchon sp.,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchon,NA,Sperchon,NA,1,8,prd,NA,sw,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DFR,1,8,SPINIK,species,Spirosperma nikolskyi,Annelida,NA,Clitellata,Tubificida,Naididae,NA,NA,Spirosperma,nikolskyi,segmented_worms,the dirty one,1,6,cg,NA,bur,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DM,1,2,STESP6,genus,Stenelmis sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Stenelmis,decorata,Stenelmis,adults,2,5,scr,cg,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DM,1,2,STESP6,genus,Stenelmis sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Stenelmis,decorata,Stenelmis,larvae,2,5,scr,cg,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,4,STESP6,genus,Stenelmis sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Stenelmis,decorata,Stenelmis,adult,1,5,scr,cg,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSP,1,8,STESP6,genus,Stenelmis sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Stenelmis,decorata,Stenelmis,adult,1,5,scr,cg,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DFR,1,6,STESP6,genus,Stenelmis sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Stenelmis,NA,Stenelmis,NA,1,5,scr,cg,clg,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DFR,1,10,STYHER,species,Stylodrilus heringianus,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Stylodrilus,heringianus,segmented_worms,NA,1,5,cg,NA,bur,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,12,STYHER,species,Stylodrilus heringianus,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Stylodrilus,heringianus,segmented_worms,NA,1,5,cg,NA,bur,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,10G,TAESP3,genus,Taeniopteryx sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Taeniopterygidae,NA,NA,Taeniopteryx,NA,Taeniopteryx,NA,1,2,sh,cg,spr,clg
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,13,TESSP1,genus,Testudacarus sp.,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Torrenticolidae,NA,NA,Testudacarus,NA,Testudacarus,NA,1,5,prd,NA,sw,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSH,1,13,TORSP6,genus,Torrenticola sp.,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Torrenticolidae,NA,NA,Torrenticola,NA,Torrenticola,NA,2,5,prd,NA,spr,NA
5/28/2019,After,2019,Summer,Summer 2019,Downstream,Riffle,01DRSU19,Lavender,DSR,1,8,TORSP6,genus,Torrenticola sp.,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Torrenticolidae,NA,NA,Torrenticola,NA,Torrenticola,NA,1,5,prd,NA,spr,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,1,2E,ACETUR,species,Acentrella turbida,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,Acentrella,NA,1,4,cg,NA,sw,clg
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,1D,ACETUR,species,Acentrella turbida,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,Acentrella,NA,2,4,cg,NA,sw,clg
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,1,1,ANTSP9,genus,Antocha sp.,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,NA,NA,Antocha,NA,Antocha,pupa,1,3,cg,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,7a,ANTSP9,genus,Antocha sp.,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,NA,NA,Antocha,NA,Antocha,pupa,1,3,cg,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,1,8,APASP2,genus,Apatania sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Apataniidae,NA,NA,Apatania,NA,Apatania,larvae,1,3,scr,cg,clg,cli
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,1,2C,ATTSP,genus,Attenella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Attenella,NA,Attenella,NA,1,1,cg,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,3B,BAESP2,genus,Baetis sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,Baetis,NA,1,4,cg,scr,sw,clg
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,4,BLESP1,genus,Blepharicera sp.,Arthropoda,Hexapoda,Insecta,Diptera,Blepharicera,NA,NA,Blepharicera,macquart,Blepharicera,Suction worms,1,0,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,8,BLESP1,genus,Blepharicera sp.,Arthropoda,Hexapoda,Insecta,Diptera,Blepharicera,NA,NA,Blepharicera,macquart,Blepharicera,Suction worms,1,0,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,1,5,BOTVEJ,species,Bothrioneurum vejdovskyanum,Annelida,NA,Clitellata,Tubificida,Naididae,NA,NA,Bothrioneurum,vejdovskyanum,segmented_worms,NA,1,7,cg,NA,bur,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,1,5,CAESP4,genus,Caecidotea sp.,Arthropoda,Crustacea,Malacostraca,Isopoda,Asellidae,NA,NA,Caecidotea,NA,Caecidotea,NA,1,8,cg,sh,spr,bur
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,1,3,CERBRO,species,Ceratopsyche bronta,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,bronta,Hydropsyche,NA,1,6,cf,om,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,2,CERMOR,species,Ceratopsyche morosa,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,morosa,Hydropsyche,NA,1,6,cf,om,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,9,CERSP11,species,Ceratopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,snail like shell,1,6,cf,om,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,1,3,CHESP5,genus,Cheumatopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,NA,1,5,cf,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,2,CHESP5,genus,Cheumatopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,NA,1,5,cf,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,1,8,CHESP5,genus,Cheumatopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,mask around eyes,1,5,cf,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,1,12,CHESP5,genus,Cheumatopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,pupa,1,5,cf,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,2,CHESP5,genus,Cheumatopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,NA,2,5,cf,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,1,6D,DANSP1,genus,Dannella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Dannella,NA,Dannella,NA,1,2,cg,NA,clg,spr
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,1,4A,DANSP1,genus,Dannella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Dannella,simplex,Dannella,NA,3,2,cg,NA,clg,spr
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,3A,DRUSP,genus,Drunella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,walkeri,Drunella,NA,1,0,scr,NA,clg,spr
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,1,2B,EPEVIT,species,Epeorus vitreus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,vitreus,Epeorus,NA,1,0,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,1A,EPEVIT,species,Epeorus vitreus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,vitreus,Epeorus,NA,2,0,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,1,6C,EPHDOR,speciesGroup,Ephemerella dorothea/excrucians,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,dorothea,Ephemerella,NA,1,1,cg,scr,clg,sw
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,3E,EPHDOR,speciesGroup,Ephemerella dorothea/excrucians,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,dorothea,Ephemerella,NA,7,1,cg,scr,clg,sw
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,1C,EPHDOR,speciesGroup,Ephemerella dorothea/excrucians,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,dorothea,Ephemerella,NA,6,1,cg,scr,clg,sw
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,4,EUKSP,genus,Eukiefferiella sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,midges,NA,4,5,cg,om,spr,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,1,7,GLOSP1,family,Glossosomatidae sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,NA,NA,unknown_glossosomatid,pupa,3,1,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,2,GLOSP3,genus,Glossosoma sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,Glossosoma,NA,Glossosoma,NA,2,0,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,9,HYDSP23,genus,Hydropsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,snail like shell,1,6,cf,om,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,2,HYDSP4,family,Hydropsychidae sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,NA,NA,NA,can't tell if it's hydropsyche or cheumatopsyche,1,5,cf,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,1,6B,LEUSP7,genus,Leucrocuta sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,Leucrocuta,NA,9,1,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,1,2A,LEUSP7,genus,Leucrocuta sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,Leucrocuta,NA,1,1,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,1,4C,LEUSP7,genus,Leucrocuta sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,Leucrocuta,NA,3,1,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,1,5,LUMVAR,species,Lumbriculus variegatus,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Lumbriculus,variegatus,segmented_worms,NA,1,5,cg,NA,bur,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,1,6A,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,10,2,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,3F,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,1,2,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,1,4B,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,4,2,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,1,3,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,1,3,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,1,8,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,11,3,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,1,1,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,1,3,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,1,2,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,1,3,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,5,OPTSP,genus,Optioservus sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Optioservus,trivittatus,Optioservus,adult,1,4,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,4,ORTSP3,genus,Orthocladius sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius,NA,midges,NA,1,6,cg,NA,spr,bur
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,1,3,ORTSP3,genus,Orthocladius sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius,NA,midges,NA,1,6,cg,NA,spr,bur
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,1,7,ORTSP3,genus,Orthocladius sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius,NA,midges,NA,2,6,cg,NA,spr,bur
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,1,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,immature,1,4,prd,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,1,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,immature,1,4,prd,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,1,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,immature,1,4,prd,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,1,1,PERSP6,genus,Perlesta sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Perlesta,NA,Perlesta,immature,1,4,prd,NA,clg,NA
